PC: 80000000, WEN: 1, WNUM: 02, WDATA: 80108000
PC: 800007d8, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 800007d8, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 800007dc, WEN: 1, WNUM: 06, WDATA: 00000005
PC: 800007dc, WEN: 1, WNUM: 06, WDATA: 00000005
PC: 800007dc, WEN: 1, WNUM: 06, WDATA: 00000005
PC: 800007dc, WEN: 1, WNUM: 06, WDATA: 00000005
PC: 800007e0, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 800007e0, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 800007e0, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 800007e0, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 800005cc, WEN: 1, WNUM: 01, WDATA: 800005d0
PC: 800005cc, WEN: 1, WNUM: 01, WDATA: 800005d0
PC: 800005cc, WEN: 1, WNUM: 01, WDATA: 800005d0
PC: 800005cc, WEN: 1, WNUM: 01, WDATA: 800005d0
PC: 80000a7c, WEN: 1, WNUM: 05, WDATA: ffff0000
PC: 80000a7c, WEN: 1, WNUM: 05, WDATA: ffff0000
PC: 80000a7c, WEN: 1, WNUM: 05, WDATA: ffff0000
PC: 80000a7c, WEN: 1, WNUM: 05, WDATA: ffff0000
PC: 80000a80, WEN: 1, WNUM: 06, WDATA: 00010000
PC: 80000a80, WEN: 1, WNUM: 06, WDATA: 00010000
PC: 80000a80, WEN: 1, WNUM: 06, WDATA: 00010000
PC: 80000a80, WEN: 1, WNUM: 06, WDATA: 00010000
PC: 80000a84, WEN: 1, WNUM: 06, WDATA: 0000ffff
PC: 80000a84, WEN: 1, WNUM: 06, WDATA: 0000ffff
PC: 80000a84, WEN: 1, WNUM: 06, WDATA: 0000ffff
PC: 80000a84, WEN: 1, WNUM: 06, WDATA: 0000ffff
PC: 80000a88, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000a88, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000a88, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000a88, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000a8c, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000a8c, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000a8c, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000a8c, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000a94, WEN: 1, WNUM: 05, WDATA: aaaab000
PC: 80000a94, WEN: 1, WNUM: 05, WDATA: aaaab000
PC: 80000a94, WEN: 1, WNUM: 05, WDATA: aaaab000
PC: 80000a94, WEN: 1, WNUM: 05, WDATA: aaaab000
PC: 80000a98, WEN: 1, WNUM: 05, WDATA: aaaaaaaa
PC: 80000a98, WEN: 1, WNUM: 05, WDATA: aaaaaaaa
PC: 80000a98, WEN: 1, WNUM: 05, WDATA: aaaaaaaa
PC: 80000a98, WEN: 1, WNUM: 05, WDATA: aaaaaaaa
PC: 80000a9c, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000a9c, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000a9c, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000a9c, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000aa4, WEN: 1, WNUM: 05, WDATA: 800ffaa4
PC: 80000aa4, WEN: 1, WNUM: 05, WDATA: 800ffaa4
PC: 80000aa4, WEN: 1, WNUM: 05, WDATA: 800ffaa4
PC: 80000aa4, WEN: 1, WNUM: 05, WDATA: 800ffaa4
PC: 80000aa8, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000aa8, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000aa8, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000aa8, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000aac, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 80000aac, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 80000aac, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 80000aac, WEN: 1, WNUM: 06, WDATA: 00000006
PC: 80000ab0, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000ab0, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000ab0, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000ab0, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 800005d0, WEN: 1, WNUM: 01, WDATA: 800005d4
PC: 800005d0, WEN: 1, WNUM: 01, WDATA: 800005d4
PC: 800005d0, WEN: 1, WNUM: 01, WDATA: 800005d4
PC: 800005d0, WEN: 1, WNUM: 01, WDATA: 800005d4
PC: 80000b2c, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b2c, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b2c, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b2c, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b30, WEN: 1, WNUM: 06, WDATA: 00000003
PC: 80000b30, WEN: 1, WNUM: 06, WDATA: 00000003
PC: 80000b30, WEN: 1, WNUM: 06, WDATA: 00000003
PC: 80000b30, WEN: 1, WNUM: 06, WDATA: 00000003
PC: 80000b34, WEN: 1, WNUM: 07, WDATA: 00000008
PC: 80000b34, WEN: 1, WNUM: 07, WDATA: 00000008
PC: 80000b34, WEN: 1, WNUM: 07, WDATA: 00000008
PC: 80000b34, WEN: 1, WNUM: 07, WDATA: 00000008
PC: 80000b38, WEN: 1, WNUM: 28, WDATA: 00000008
PC: 80000b38, WEN: 1, WNUM: 28, WDATA: 00000008
PC: 80000b38, WEN: 1, WNUM: 28, WDATA: 00000008
PC: 80000b38, WEN: 1, WNUM: 28, WDATA: 00000008
PC: 80000b40, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b40, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b40, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b40, WEN: 1, WNUM: 05, WDATA: 00000001
PC: 80000b44, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000b44, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000b44, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000b44, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000b48, WEN: 1, WNUM: 07, WDATA: 80000000
PC: 80000b48, WEN: 1, WNUM: 07, WDATA: 80000000
PC: 80000b48, WEN: 1, WNUM: 07, WDATA: 80000000
PC: 80000b48, WEN: 1, WNUM: 07, WDATA: 80000000
PC: 80000b4c, WEN: 1, WNUM: 28, WDATA: 80000000
PC: 80000b4c, WEN: 1, WNUM: 28, WDATA: 80000000
PC: 80000b4c, WEN: 1, WNUM: 28, WDATA: 80000000
PC: 80000b4c, WEN: 1, WNUM: 28, WDATA: 80000000
PC: 80000b54, WEN: 1, WNUM: 05, WDATA: 800ffb54
PC: 80000b54, WEN: 1, WNUM: 05, WDATA: 800ffb54
PC: 80000b54, WEN: 1, WNUM: 05, WDATA: 800ffb54
PC: 80000b54, WEN: 1, WNUM: 05, WDATA: 800ffb54
PC: 80000b58, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000b58, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000b58, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000b58, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000b5c, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000b5c, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000b5c, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000b5c, WEN: 1, WNUM: 06, WDATA: 00000007
PC: 80000b60, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000b60, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000b60, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000b60, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 800005d4, WEN: 1, WNUM: 01, WDATA: 800005d8
PC: 800005d4, WEN: 1, WNUM: 01, WDATA: 800005d8
PC: 800005d4, WEN: 1, WNUM: 01, WDATA: 800005d8
PC: 800005d4, WEN: 1, WNUM: 01, WDATA: 800005d8
PC: 80000bd4, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000bd4, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000bd4, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000bd4, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000bd8, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000bd8, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000bd8, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000bd8, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000bdc, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000bdc, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000bdc, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000bdc, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000be0, WEN: 1, WNUM: 28, WDATA: 00000001
PC: 80000be0, WEN: 1, WNUM: 28, WDATA: 00000001
PC: 80000be0, WEN: 1, WNUM: 28, WDATA: 00000001
PC: 80000be0, WEN: 1, WNUM: 28, WDATA: 00000001
PC: 80000be8, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000be8, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000be8, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000be8, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000bec, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000bec, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000bec, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000bec, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000bf0, WEN: 1, WNUM: 07, WDATA: 0fffffff
PC: 80000bf0, WEN: 1, WNUM: 07, WDATA: 0fffffff
PC: 80000bf0, WEN: 1, WNUM: 07, WDATA: 0fffffff
PC: 80000bf0, WEN: 1, WNUM: 07, WDATA: 0fffffff
PC: 80000bf4, WEN: 1, WNUM: 28, WDATA: 10000000
PC: 80000bf4, WEN: 1, WNUM: 28, WDATA: 10000000
PC: 80000bf4, WEN: 1, WNUM: 28, WDATA: 10000000
PC: 80000bf4, WEN: 1, WNUM: 28, WDATA: 10000000
PC: 80000bf8, WEN: 1, WNUM: 28, WDATA: 0fffffff
PC: 80000bf8, WEN: 1, WNUM: 28, WDATA: 0fffffff
PC: 80000bf8, WEN: 1, WNUM: 28, WDATA: 0fffffff
PC: 80000bf8, WEN: 1, WNUM: 28, WDATA: 0fffffff
PC: 80000c00, WEN: 1, WNUM: 05, WDATA: 800ffc00
PC: 80000c00, WEN: 1, WNUM: 05, WDATA: 800ffc00
PC: 80000c00, WEN: 1, WNUM: 05, WDATA: 800ffc00
PC: 80000c00, WEN: 1, WNUM: 05, WDATA: 800ffc00
PC: 80000c04, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000c04, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000c04, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000c04, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000c08, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000c08, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000c08, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000c08, WEN: 1, WNUM: 06, WDATA: 00000008
PC: 80000c0c, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000c0c, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000c0c, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000c0c, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 800005d8, WEN: 1, WNUM: 01, WDATA: 800005dc
PC: 800005d8, WEN: 1, WNUM: 01, WDATA: 800005dc
PC: 800005d8, WEN: 1, WNUM: 01, WDATA: 800005dc
PC: 800005d8, WEN: 1, WNUM: 01, WDATA: 800005dc
PC: 80000c84, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000c84, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000c84, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000c84, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000c88, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c88, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c88, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c88, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c8c, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000c8c, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000c8c, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000c8c, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000c90, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000c90, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000c90, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000c90, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000c98, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000c98, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000c98, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000c98, WEN: 1, WNUM: 05, WDATA: 80000000
PC: 80000c9c, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c9c, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c9c, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000c9c, WEN: 1, WNUM: 06, WDATA: 0000001f
PC: 80000ca0, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000ca0, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000ca0, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000ca0, WEN: 1, WNUM: 07, WDATA: ffffffff
PC: 80000ca4, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000ca4, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000ca4, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000ca4, WEN: 1, WNUM: 28, WDATA: ffffffff
PC: 80000cac, WEN: 1, WNUM: 05, WDATA: 01000000
PC: 80000cac, WEN: 1, WNUM: 05, WDATA: 01000000
PC: 80000cac, WEN: 1, WNUM: 05, WDATA: 01000000
PC: 80000cac, WEN: 1, WNUM: 05, WDATA: 01000000
PC: 80000cb0, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000cb0, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000cb0, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000cb0, WEN: 1, WNUM: 06, WDATA: 00000004
PC: 80000cb4, WEN: 1, WNUM: 07, WDATA: 00100000
PC: 80000cb4, WEN: 1, WNUM: 07, WDATA: 00100000
PC: 80000cb4, WEN: 1, WNUM: 07, WDATA: 00100000
PC: 80000cb4, WEN: 1, WNUM: 07, WDATA: 00100000
PC: 80000cb8, WEN: 1, WNUM: 28, WDATA: 00100000
PC: 80000cb8, WEN: 1, WNUM: 28, WDATA: 00100000
PC: 80000cb8, WEN: 1, WNUM: 28, WDATA: 00100000
PC: 80000cb8, WEN: 1, WNUM: 28, WDATA: 00100000
PC: 80000cc0, WEN: 1, WNUM: 05, WDATA: 800ffcc0
PC: 80000cc0, WEN: 1, WNUM: 05, WDATA: 800ffcc0
PC: 80000cc0, WEN: 1, WNUM: 05, WDATA: 800ffcc0
PC: 80000cc0, WEN: 1, WNUM: 05, WDATA: 800ffcc0
PC: 80000cc4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000cc4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000cc4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000cc4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000cc8, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000cc8, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000cc8, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000cc8, WEN: 1, WNUM: 06, WDATA: 00000009
PC: 80000ccc, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000ccc, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000ccc, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000ccc, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 800005dc, WEN: 1, WNUM: 01, WDATA: 800005e0
PC: 800005dc, WEN: 1, WNUM: 01, WDATA: 800005e0
PC: 800005dc, WEN: 1, WNUM: 01, WDATA: 800005e0
PC: 800005dc, WEN: 1, WNUM: 01, WDATA: 800005e0
PC: 80000d40, WEN: 1, WNUM: 05, WDATA: 12345000
PC: 80000d40, WEN: 1, WNUM: 05, WDATA: 12345000
PC: 80000d40, WEN: 1, WNUM: 05, WDATA: 12345000
PC: 80000d40, WEN: 1, WNUM: 05, WDATA: 12345000
PC: 80000d44, WEN: 1, WNUM: 06, WDATA: 12345000
PC: 80000d44, WEN: 1, WNUM: 06, WDATA: 12345000
PC: 80000d44, WEN: 1, WNUM: 06, WDATA: 12345000
PC: 80000d44, WEN: 1, WNUM: 06, WDATA: 12345000
PC: 80000d4c, WEN: 1, WNUM: 05, WDATA: 800ffd4c
PC: 80000d4c, WEN: 1, WNUM: 05, WDATA: 800ffd4c
PC: 80000d4c, WEN: 1, WNUM: 05, WDATA: 800ffd4c
PC: 80000d4c, WEN: 1, WNUM: 05, WDATA: 800ffd4c
PC: 80000d50, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d50, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d50, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d50, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d54, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000d54, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000d54, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000d54, WEN: 1, WNUM: 06, WDATA: 0000000a
PC: 80000d58, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000d58, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000d58, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000d58, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 800005e0, WEN: 1, WNUM: 01, WDATA: 800005e4
PC: 800005e0, WEN: 1, WNUM: 01, WDATA: 800005e4
PC: 800005e0, WEN: 1, WNUM: 01, WDATA: 800005e4
PC: 800005e0, WEN: 1, WNUM: 01, WDATA: 800005e4
PC: 80000d7c, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d7c, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d7c, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d7c, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d80, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d80, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d80, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d80, WEN: 1, WNUM: 05, WDATA: 80000d7c
PC: 80000d8c, WEN: 1, WNUM: 06, WDATA: 80000d8c
PC: 80000d8c, WEN: 1, WNUM: 06, WDATA: 80000d8c
PC: 80000d8c, WEN: 1, WNUM: 06, WDATA: 80000d8c
PC: 80000d8c, WEN: 1, WNUM: 06, WDATA: 80000d8c
PC: 80000d90, WEN: 1, WNUM: 06, WDATA: 80000d7c
PC: 80000d90, WEN: 1, WNUM: 06, WDATA: 80000d7c
PC: 80000d90, WEN: 1, WNUM: 06, WDATA: 80000d7c
PC: 80000d90, WEN: 1, WNUM: 06, WDATA: 80000d7c
PC: 80000d98, WEN: 1, WNUM: 05, WDATA: 800ffd98
PC: 80000d98, WEN: 1, WNUM: 05, WDATA: 800ffd98
PC: 80000d98, WEN: 1, WNUM: 05, WDATA: 800ffd98
PC: 80000d98, WEN: 1, WNUM: 05, WDATA: 800ffd98
PC: 80000d9c, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d9c, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d9c, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000d9c, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000da0, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000da0, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000da0, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000da0, WEN: 1, WNUM: 06, WDATA: 0000000b
PC: 80000da4, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 80000da4, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 80000da4, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 80000da4, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 800005e4, WEN: 1, WNUM: 01, WDATA: 800005e8
PC: 800005e4, WEN: 1, WNUM: 01, WDATA: 800005e8
PC: 800005e4, WEN: 1, WNUM: 01, WDATA: 800005e8
PC: 800005e4, WEN: 1, WNUM: 01, WDATA: 800005e8
PC: 80000970, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000970, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000970, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000970, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000974, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000974, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000974, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000974, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000978, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000978, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000978, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000978, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000980, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000980, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000980, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000980, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000984, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000984, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000984, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000984, WEN: 1, WNUM: 06, WDATA: 00000001
PC: 80000988, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000988, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000988, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000988, WEN: 1, WNUM: 07, WDATA: 00000001
PC: 80000990, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000990, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000990, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000990, WEN: 1, WNUM: 05, WDATA: 00000005
PC: 80000994, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000994, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000994, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000994, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000998, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000998, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000998, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 80000998, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 800009a0, WEN: 1, WNUM: 05, WDATA: 0000000a
PC: 800009a0, WEN: 1, WNUM: 05, WDATA: 0000000a
PC: 800009a0, WEN: 1, WNUM: 05, WDATA: 0000000a
PC: 800009a0, WEN: 1, WNUM: 05, WDATA: 0000000a
PC: 800009a4, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 800009a4, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 800009a4, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 800009a4, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 800009a8, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 800009a8, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 800009a8, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 800009a8, WEN: 1, WNUM: 07, WDATA: 00000000
PC: 800009b0, WEN: 1, WNUM: 05, WDATA: 800ff9b0
PC: 800009b0, WEN: 1, WNUM: 05, WDATA: 800ff9b0
PC: 800009b0, WEN: 1, WNUM: 05, WDATA: 800ff9b0
PC: 800009b0, WEN: 1, WNUM: 05, WDATA: 800ff9b0
PC: 800009b4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 800009b4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 800009b4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 800009b4, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 800009b8, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 800009b8, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 800009b8, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 800009b8, WEN: 1, WNUM: 06, WDATA: 0000000c
PC: 800009bc, WEN: 1, WNUM: 06, WDATA: 0000000d
PC: 800009bc, WEN: 1, WNUM: 06, WDATA: 0000000d
PC: 800009bc, WEN: 1, WNUM: 06, WDATA: 0000000d
PC: 800009bc, WEN: 1, WNUM: 06, WDATA: 0000000d
PC: 800005e8, WEN: 1, WNUM: 01, WDATA: 800005ec
PC: 800005e8, WEN: 1, WNUM: 01, WDATA: 800005ec
PC: 800005e8, WEN: 1, WNUM: 01, WDATA: 800005ec
PC: 800005e8, WEN: 1, WNUM: 01, WDATA: 800005ec
PC: 800006f0, WEN: 1, WNUM: 05, WDATA: 00000000
PC: 800006f0, WEN: 1, WNUM: 05, WDATA: 00000000
PC: 800006f0, WEN: 1, WNUM: 05, WDATA: 00000000
PC: 800006f0, WEN: 1, WNUM: 05, WDATA: 00000000
PC: 800006f4, WEN: 1, WNUM: 06, WDATA: 0000007b
PC: 800006f4, WEN: 1, WNUM: 06, WDATA: 0000007b
PC: 800006f4, WEN: 1, WNUM: 06, WDATA: 0000007b
PC: 800006f4, WEN: 1, WNUM: 06, WDATA: 0000007b
PC: 800006f8, WEN: 1, WNUM: 07, WDATA: 0000007b
PC: 800006f8, WEN: 1, WNUM: 07, WDATA: 0000007b
PC: 800006f8, WEN: 1, WNUM: 07, WDATA: 0000007b
PC: 800006f8, WEN: 1, WNUM: 07, WDATA: 0000007b
PC: 80000700, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000700, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000700, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000700, WEN: 1, WNUM: 05, WDATA: ffffffff
PC: 80000704, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000704, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000704, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 80000704, WEN: 1, WNUM: 06, WDATA: 00000000
PC: 8000070c, WEN: 1, WNUM: 05, WDATA: 8010070c
PC: 8000070c, WEN: 1, WNUM: 05, WDATA: 8010070c
PC: 8000070c, WEN: 1, WNUM: 05, WDATA: 8010070c
PC: 8000070c, WEN: 1, WNUM: 05, WDATA: 8010070c
PC: 80000710, WEN: 1, WNUM: 05, WDATA: 80100000
PC: 80000710, WEN: 1, WNUM: 05, WDATA: 80100000
